individualCount,year,decimalLatitude,decimalLongitude,vernacularName
2,1985,-37.22267,144.04555,Eastern Grey Kangaroo
2,1986,-37.22267,144.04555,Eastern Grey Kangaroo
2,1993,-37.22267,144.04555,Eastern Grey Kangaroo
2,1995,-37.22267,144.04555,Eastern Grey Kangaroo
2,1995,-37.22267,144.04555,Eastern Grey Kangaroo
2,1998,-37.22267,144.04555,Eastern Grey Kangaroo
2,2000,-37.22267,144.04555,Eastern Grey Kangaroo
2,2005,-37.22267,144.04555,Eastern Grey Kangaroo
2,2002,-38.05607,144.0431,Eastern Grey Kangaroo
2,1988,-37.88033,144.00581,Eastern Grey Kangaroo
2,1996,-38.37762,144.00012,Eastern Grey Kangaroo
2,1992,-37.86886,143.98845,Eastern Grey Kangaroo
2,2023,-38.35001,143.94903,Eastern Grey Kangaroo
2,2023,-37.43831,143.93733,Eastern Grey Kangaroo
2,2019,-37.54249,143.92976,Eastern Grey Kangaroo
2,1991,-37.40045,143.911,Eastern Grey Kangaroo
2,1982,-35.55683,143.89296,Eastern Grey Kangaroo
2,1982,-35.54016,143.89296,Eastern Grey Kangaroo
2,1994,-36.78581,143.87748,Eastern Grey Kangaroo
2,1996,-36.79874,143.86451,Eastern Grey Kangaroo
2,1996,-36.79874,143.86451,Eastern Grey Kangaroo
2,1982,-35.74016,143.85963,Eastern Grey Kangaroo
2,2004,-37.77921,143.8529,Eastern Grey Kangaroo
2,2023,-37.72938,143.83532,Eastern Grey Kangaroo
2,2023,-36.81577,143.82904,Eastern Grey Kangaroo
2,2023,-37.13079,143.82183,Eastern Grey Kangaroo
2,2023,-37.12651,143.82074,Eastern Grey Kangaroo
2,2023,-37.12943,143.81962,Eastern Grey Kangaroo
2,1997,-36.82087,143.80593,Eastern Grey Kangaroo
2,1996,-36.84475,143.78662,Eastern Grey Kangaroo
2,1996,-36.84604,143.76985,Eastern Grey Kangaroo
2,1999,-36.88139,143.76103,Eastern Grey Kangaroo
2,1990,-36.55683,143.75965,Eastern Grey Kangaroo
2,2002,-36.89393,143.72558,Eastern Grey Kangaroo
2,2004,-36.88588,143.72305,Eastern Grey Kangaroo
2,1998,-37.65823,143.7193,Eastern Grey Kangaroo
2,1984,-36.6235,143.70965,Eastern Grey Kangaroo
2,1996,-36.61952,143.70582,Eastern Grey Kangaroo
2,1991,-37.63063,143.70469,Eastern Grey Kangaroo
2,1973,-36.59438,143.70159,Eastern Grey Kangaroo
2,2017,-35.65752,143.69608,Eastern Grey Kangaroo
2,2008,-37.08346,143.69072,Eastern Grey Kangaroo
2,1995,-36.52547,143.68021,Eastern Grey Kangaroo
2,1982,-37.75684,143.67634,Eastern Grey Kangaroo
2,2023,-36.74,143.63314,Eastern Grey Kangaroo
2,1974,-38.45685,143.62635,Eastern Grey Kangaroo
2,1989,-37.70723,143.62468,Eastern Grey Kangaroo
2,1996,-36.88184,143.62194,Eastern Grey Kangaroo
2,2023,-36.7382,143.62048,Eastern Grey Kangaroo
2,1998,-37.70466,143.61892,Eastern Grey Kangaroo
2,2010,-38.8159,143.57423,Eastern Grey Kangaroo
2,1992,-37.57804,143.55786,Eastern Grey Kangaroo
2,2010,-36.31319,143.5531,Eastern Grey Kangaroo
2,2002,-35.47318,143.44867,Eastern Grey Kangaroo
2,1991,-37.22714,143.44678,Eastern Grey Kangaroo
2,2023,-38.46097,143.4466,Eastern Grey Kangaroo
2,2023,-38.47386,143.44217,Eastern Grey Kangaroo
2,2023,-38.47174,143.42435,Eastern Grey Kangaroo
2,1997,-36.79708,143.32096,Eastern Grey Kangaroo
2,1999,-36.85409,143.30923,Eastern Grey Kangaroo
2,2003,-36.88041,143.29992,Eastern Grey Kangaroo
2,1982,-36.70684,143.29299,Eastern Grey Kangaroo
2,1982,-36.62351,143.29299,Eastern Grey Kangaroo
2,1982,-36.54017,143.29299,Eastern Grey Kangaroo
2,1997,-36.83644,143.28963,Eastern Grey Kangaroo
2,1997,-36.83644,143.28963,Eastern Grey Kangaroo
2,1999,-37.26408,143.26644,Eastern Grey Kangaroo
2,1975,-36.89017,143.25966,Eastern Grey Kangaroo
2,1997,-36.70019,143.25089,Eastern Grey Kangaroo
2,1997,-36.70019,143.25089,Eastern Grey Kangaroo
2,1996,-36.67325,143.24563,Eastern Grey Kangaroo
2,1975,-36.84017,143.24299,Eastern Grey Kangaroo
2,2021,-36.91616,143.23389,Eastern Grey Kangaroo
2,1998,-36.72403,143.22919,Eastern Grey Kangaroo
2,1996,-36.68358,143.22355,Eastern Grey Kangaroo
2,1997,-36.80083,143.21909,Eastern Grey Kangaroo
2,1997,-36.80083,143.21909,Eastern Grey Kangaroo
2,1997,-36.80083,143.21909,Eastern Grey Kangaroo
2,1996,-36.68557,143.21353,Eastern Grey Kangaroo
2,1998,-36.8082,143.21033,Eastern Grey Kangaroo
2,1983,-36.79017,143.20966,Eastern Grey Kangaroo
2,2021,-36.91439,143.20035,Eastern Grey Kangaroo
2,1997,-37.23479,143.19455,Eastern Grey Kangaroo
2,2021,-36.82202,143.17187,Eastern Grey Kangaroo
2,1997,-36.96757,143.17001,Eastern Grey Kangaroo
2,2021,-36.86238,143.16005,Eastern Grey Kangaroo
2,2021,-36.86717,143.13956,Eastern Grey Kangaroo
2,2007,-37.42058,143.13782,Eastern Grey Kangaroo
2,1976,-37.29018,143.12634,Eastern Grey Kangaroo
2,2021,-36.76803,143.08541,Eastern Grey Kangaroo
2,1983,-36.77351,143.07633,Eastern Grey Kangaroo
2,2021,-36.86558,143.07311,Eastern Grey Kangaroo
2,2001,-38.5077,143.06867,Eastern Grey Kangaroo
2,1995,-36.71356,143.05985,Eastern Grey Kangaroo
2,2021,-36.84624,143.05711,Eastern Grey Kangaroo
2,1983,-36.79018,143.043,Eastern Grey Kangaroo
2,2021,-36.86748,143.04123,Eastern Grey Kangaroo
2,2021,-36.85878,143.04045,Eastern Grey Kangaroo
2,2013,-37.9431,143.04,Eastern Grey Kangaroo
2,1996,-36.7474,143.03163,Eastern Grey Kangaroo
2,1995,-36.73509,143.01339,Eastern Grey Kangaroo
2,1983,-36.77351,143.00966,Eastern Grey Kangaroo
2,1996,-36.72706,143.0087,Eastern Grey Kangaroo
2,2003,-38.57656,142.99489,Eastern Grey Kangaroo
2,2003,-38.57656,142.99489,Eastern Grey Kangaroo
2,2014,-37.1242,142.9622,Eastern Grey Kangaroo
2,1996,-38.62166,142.93871,Eastern Grey Kangaroo
2,2023,-36.91091,142.8575,Eastern Grey Kangaroo
2,2023,-36.9192,142.84115,Eastern Grey Kangaroo
2,1994,-38.51697,142.83726,Eastern Grey Kangaroo
2,2012,-37.13861,142.7913,Eastern Grey Kangaroo
2,2012,-37.13861,142.7913,Eastern Grey Kangaroo
2,2011,-37.15596,142.78747,Eastern Grey Kangaroo
2,2011,-37.15596,142.78747,Eastern Grey Kangaroo
2,2001,-37.15968,142.78361,Eastern Grey Kangaroo
2,2011,-37.13431,142.7668,Eastern Grey Kangaroo
2,1982,-38.52352,142.7597,Eastern Grey Kangaroo
2,2011,-37.14354,142.75927,Eastern Grey Kangaroo
2,2011,-37.14354,142.75927,Eastern Grey Kangaroo
2,2016,-37.00298,142.7517,Eastern Grey Kangaroo
2,2019,-37.01638,142.74783,Eastern Grey Kangaroo
2,2011,-37.14502,142.74567,Eastern Grey Kangaroo
2,2011,-37.14225,142.74473,Eastern Grey Kangaroo
2,2011,-37.14225,142.74473,Eastern Grey Kangaroo
2,1970,-37.27923,142.7447,Eastern Grey Kangaroo
2,2011,-37.09522,142.74173,Eastern Grey Kangaroo
2,2002,-38.532,142.73783,Eastern Grey Kangaroo
2,2002,-38.532,142.73783,Eastern Grey Kangaroo
2,2019,-36.99764,142.73483,Eastern Grey Kangaroo
2,2011,-37.22803,142.72932,Eastern Grey Kangaroo
2,1995,-37.0065,142.71934,Eastern Grey Kangaroo
2,1999,-37.0065,142.71934,Eastern Grey Kangaroo
2,1998,-36.70848,142.63207,Eastern Grey Kangaroo
2,2001,-37.17377,142.55079,Eastern Grey Kangaroo
2,1983,-37.12352,142.54301,Eastern Grey Kangaroo
2,1970,-37.12886,142.53862,Eastern Grey Kangaroo
2,1973,-37.12886,142.53862,Eastern Grey Kangaroo
2,1971,-37.27318,142.53027,Eastern Grey Kangaroo
2,1990,-37.06603,142.51823,Eastern Grey Kangaroo
2,2003,-36.94624,142.51136,Eastern Grey Kangaroo
2,2011,-37.4435,142.47233,Eastern Grey Kangaroo
2,2011,-37.4435,142.47233,Eastern Grey Kangaroo
2,1985,-37.04049,142.47049,Eastern Grey Kangaroo
2,2011,-37.4328,142.46789,Eastern Grey Kangaroo
2,1984,-37.12352,142.45968,Eastern Grey Kangaroo
2,2011,-37.5729,142.45691,Eastern Grey Kangaroo
2,2011,-37.5729,142.45691,Eastern Grey Kangaroo
2,2011,-37.5729,142.45691,Eastern Grey Kangaroo
2,2011,-37.5711,142.45131,Eastern Grey Kangaroo
2,2011,-37.4916,142.44783,Eastern Grey Kangaroo
2,2011,-37.4916,142.44783,Eastern Grey Kangaroo
2,2011,-37.4916,142.44783,Eastern Grey Kangaroo
2,2011,-37.4947,142.44708,Eastern Grey Kangaroo
2,2011,-37.4536,142.44659,Eastern Grey Kangaroo
2,2011,-37.4536,142.44659,Eastern Grey Kangaroo
2,2011,-37.539,142.43756,Eastern Grey Kangaroo
2,2011,-37.4919,142.43457,Eastern Grey Kangaroo
2,2011,-37.4919,142.43457,Eastern Grey Kangaroo
2,2011,-37.5841,142.43408,Eastern Grey Kangaroo
2,2011,-37.5841,142.43408,Eastern Grey Kangaroo
2,2011,-37.5841,142.43408,Eastern Grey Kangaroo
2,2011,-37.5841,142.43408,Eastern Grey Kangaroo
2,1989,-37.17258,142.43025,Eastern Grey Kangaroo
2,2011,-37.5846,142.42593,Eastern Grey Kangaroo
2,1971,-37.34668,142.41887,Eastern Grey Kangaroo
2,1985,-37.31701,142.41267,Eastern Grey Kangaroo
2,1971,-36.91412,142.41082,Eastern Grey Kangaroo
2,1971,-36.8961,142.41048,Eastern Grey Kangaroo
2,1975,-37.29019,142.40968,Eastern Grey Kangaroo
2,2011,-37.4978,142.40951,Eastern Grey Kangaroo
2,2011,-37.5614,142.40879,Eastern Grey Kangaroo
2,2011,-37.5614,142.40879,Eastern Grey Kangaroo
2,2011,-37.5614,142.40879,Eastern Grey Kangaroo
2,2011,-37.5614,142.40879,Eastern Grey Kangaroo
2,2011,-37.5714,142.40775,Eastern Grey Kangaroo
2,2011,-37.5714,142.40775,Eastern Grey Kangaroo
2,2011,-37.5557,142.40595,Eastern Grey Kangaroo
2,2011,-37.2879,142.39964,Eastern Grey Kangaroo
2,2011,-37.2879,142.39964,Eastern Grey Kangaroo
2,1986,-37.17116,142.39869,Eastern Grey Kangaroo
2,1990,-37.58769,142.38832,Eastern Grey Kangaroo
2,1992,-36.88559,142.38448,Eastern Grey Kangaroo
2,1994,-36.92345,142.38404,Eastern Grey Kangaroo
2,1972,-37.10377,142.38057,Eastern Grey Kangaroo
2,1982,-37.04019,142.37634,Eastern Grey Kangaroo
2,1982,-37.04019,142.37634,Eastern Grey Kangaroo
2,1991,-37.51434,142.33944,Eastern Grey Kangaroo
2,1988,-37.06638,142.33939,Eastern Grey Kangaroo
2,1985,-37.12352,142.29301,Eastern Grey Kangaroo
2,1990,-37.42865,142.26445,Eastern Grey Kangaroo
2,1984,-37.25685,142.25968,Eastern Grey Kangaroo
2,1990,-37.28548,142.25077,Eastern Grey Kangaroo
2,2023,-37.32322,142.15768,Eastern Grey Kangaroo
2,2002,-38.2023,142.04359,Eastern Grey Kangaroo
2,2010,-37.34156,142.0356,Eastern Grey Kangaroo
2,2010,-37.34156,142.0356,Eastern Grey Kangaroo
2,2010,-37.34156,142.0356,Eastern Grey Kangaroo
2,2010,-37.34156,142.0356,Eastern Grey Kangaroo
2,2010,-37.34156,142.0356,Eastern Grey Kangaroo
2,2016,-34.10624,142.01887,Eastern Grey Kangaroo
2,2012,-37.14553,142.00718,Eastern Grey Kangaroo
2,2007,-37.27414,141.96533,Eastern Grey Kangaroo
2,2008,-37.25307,141.91929,Eastern Grey Kangaroo
2,1975,-38.0902,141.9097,Eastern Grey Kangaroo
2,1998,-37.4257,141.89709,Eastern Grey Kangaroo
2,2006,-38.19481,141.72144,Eastern Grey Kangaroo
2,2019,-38.18621,141.68479,Eastern Grey Kangaroo
2,2019,-38.18621,141.68479,Eastern Grey Kangaroo
2,2019,-38.18621,141.68479,Eastern Grey Kangaroo
2,2019,-38.18621,141.68479,Eastern Grey Kangaroo
2,2006,-37.44493,141.68455,Eastern Grey Kangaroo
2,2019,-38.195,141.68019,Eastern Grey Kangaroo
2,2019,-38.1953,141.67349,Eastern Grey Kangaroo
2,2019,-38.1953,141.67349,Eastern Grey Kangaroo
2,2019,-38.1953,141.67349,Eastern Grey Kangaroo
2,2019,-38.1953,141.67349,Eastern Grey Kangaroo
2,2019,-38.2295,141.671,Eastern Grey Kangaroo
2,2019,-38.21841,141.671,Eastern Grey Kangaroo
2,2018,-38.22201,141.66759,Eastern Grey Kangaroo
2,2019,-38.20881,141.66329,Eastern Grey Kangaroo
2,2019,-38.22981,141.66029,Eastern Grey Kangaroo
2,2019,-38.21341,141.6579,Eastern Grey Kangaroo
2,2019,-38.21341,141.6579,Eastern Grey Kangaroo
2,2019,-38.21341,141.6579,Eastern Grey Kangaroo
2,2019,-38.2178,141.65179,Eastern Grey Kangaroo
2,2019,-38.20051,141.65049,Eastern Grey Kangaroo
2,2019,-38.20051,141.65049,Eastern Grey Kangaroo
2,2019,-38.20141,141.6446,Eastern Grey Kangaroo
2,2019,-38.20141,141.6446,Eastern Grey Kangaroo
2,2019,-38.20141,141.6446,Eastern Grey Kangaroo
2,2019,-38.20141,141.6446,Eastern Grey Kangaroo
2,2019,-38.20141,141.6446,Eastern Grey Kangaroo
2,2019,-38.20141,141.6446,Eastern Grey Kangaroo
2,2011,-38.1747,141.63987,Eastern Grey Kangaroo
2,2006,-37.89587,141.63638,Eastern Grey Kangaroo
2,2019,-38.20001,141.63509,Eastern Grey Kangaroo
2,1980,-38.0402,141.62637,Eastern Grey Kangaroo
2,2006,-37.90768,141.61829,Eastern Grey Kangaroo
2,2006,-37.88882,141.60562,Eastern Grey Kangaroo
2,1979,-38.20687,141.54304,Eastern Grey Kangaroo
2,1970,-38.3402,141.49304,Eastern Grey Kangaroo
2,1971,-38.3402,141.49304,Eastern Grey Kangaroo
2,1972,-38.37354,141.45971,Eastern Grey Kangaroo
2,1968,-38.07354,141.42637,Eastern Grey Kangaroo
2,1968,-38.07354,141.42637,Eastern Grey Kangaroo
2,1979,-38.20687,141.37638,Eastern Grey Kangaroo
2,2001,-38.37849,141.37178,Eastern Grey Kangaroo
2,1992,-37.34658,141.34067,Eastern Grey Kangaroo
2,1967,-37.5902,141.17637,Eastern Grey Kangaroo
2,1986,-37.37354,141.04303,Eastern Grey Kangaroo
2,1992,-37.44622,141.02796,Eastern Grey Kangaroo
2,2004,-38.0366,141.00995,Eastern Grey Kangaroo
1,2020,-37.57868,149.74707,Eastern Grey Kangaroo
1,2010,-37.5574,149.74533,Eastern Grey Kangaroo
1,1978,-37.3967,149.68484,Eastern Grey Kangaroo
1,1994,-37.46899,149.67612,Eastern Grey Kangaroo
1,1985,-37.43181,149.64654,Eastern Grey Kangaroo
1,1991,-37.44179,149.6435,Eastern Grey Kangaroo
1,1973,-37.45678,149.64291,Eastern Grey Kangaroo
1,2011,-37.46,149.62857,Eastern Grey Kangaroo
1,2023,-37.45521,149.62284,Eastern Grey Kangaroo
1,1991,-37.40983,149.62205,Eastern Grey Kangaroo
1,2023,-37.45379,149.62067,Eastern Grey Kangaroo
1,2023,-37.45284,149.62048,Eastern Grey Kangaroo
1,2023,-37.46347,149.61949,Eastern Grey Kangaroo
1,2023,-37.46262,149.61945,Eastern Grey Kangaroo
1,1985,-37.45225,149.61901,Eastern Grey Kangaroo
1,1985,-37.4615,149.60802,Eastern Grey Kangaroo
1,1988,-37.51831,149.60661,Eastern Grey Kangaroo
1,1988,-37.5174,149.60658,Eastern Grey Kangaroo
1,1991,-37.44462,149.59727,Eastern Grey Kangaroo
1,1991,-37.44107,149.59488,Eastern Grey Kangaroo
1,1970,-37.42344,149.59291,Eastern Grey Kangaroo
1,1991,-37.43856,149.58576,Eastern Grey Kangaroo
1,1991,-37.42998,149.56625,Eastern Grey Kangaroo
1,1992,-37.35904,149.5548,Eastern Grey Kangaroo
1,1967,-37.50776,149.55308,Eastern Grey Kangaroo
1,1991,-37.37902,149.54757,Eastern Grey Kangaroo
1,1991,-37.36393,149.5369,Eastern Grey Kangaroo
1,1991,-37.35312,149.53654,Eastern Grey Kangaroo
1,1992,-37.41452,149.5307,Eastern Grey Kangaroo
1,1991,-37.40749,149.52255,Eastern Grey Kangaroo
1,1991,-37.40749,149.52255,Eastern Grey Kangaroo
1,1991,-37.38181,149.50137,Eastern Grey Kangaroo
1,1985,-37.38903,149.50048,Eastern Grey Kangaroo
1,1985,-37.43773,149.49871,Eastern Grey Kangaroo
1,1985,-37.40081,149.49748,Eastern Grey Kangaroo
1,1992,-37.36958,149.48289,Eastern Grey Kangaroo
1,1992,-37.40138,149.47039,Eastern Grey Kangaroo
1,1991,-37.55028,149.46058,Eastern Grey Kangaroo
1,1972,-37.57344,149.45958,Eastern Grey Kangaroo
1,1991,-37.5521,149.45951,Eastern Grey Kangaroo
1,2020,-37.50282,149.32616,Eastern Grey Kangaroo
1,1985,-37.33398,149.23456,Eastern Grey Kangaroo
1,1990,-37.56865,149.21551,Eastern Grey Kangaroo
1,1991,-37.56488,149.17578,Eastern Grey Kangaroo
1,1992,-37.6202,149.157,Eastern Grey Kangaroo
1,1991,-37.61754,149.15465,Eastern Grey Kangaroo
1,1991,-37.61486,149.15344,Eastern Grey Kangaroo
1,1992,-37.61486,149.15344,Eastern Grey Kangaroo
1,1991,-37.60769,149.15097,Eastern Grey Kangaroo
1,1991,-37.61222,149.14997,Eastern Grey Kangaroo
1,1991,-37.60591,149.14979,Eastern Grey Kangaroo
1,1991,-37.60413,149.1486,Eastern Grey Kangaroo
1,2020,-37.49344,149.11314,Eastern Grey Kangaroo
1,2011,-37.5503,149.10971,Eastern Grey Kangaroo
1,1986,-37.53877,149.07429,Eastern Grey Kangaroo
1,1986,-37.17574,149.01251,Eastern Grey Kangaroo
1,1986,-37.20296,149.00197,Eastern Grey Kangaroo
1,1986,-37.33032,148.98503,Eastern Grey Kangaroo
1,1979,-37.72345,148.97626,Eastern Grey Kangaroo
1,1984,-37.19303,148.94876,Eastern Grey Kangaroo
1,1984,-37.17614,148.93481,Eastern Grey Kangaroo
1,1988,-37.24845,148.91792,Eastern Grey Kangaroo
1,1979,-37.77345,148.89292,Eastern Grey Kangaroo
1,1984,-37.1625,148.88604,Eastern Grey Kangaroo
1,2021,-37.55684,148.88409,Eastern Grey Kangaroo
1,2021,-37.58143,148.8838,Eastern Grey Kangaroo
1,2021,-37.57673,148.88232,Eastern Grey Kangaroo
1,2023,-37.13295,148.8614,Eastern Grey Kangaroo
1,1990,-37.70367,148.85997,Eastern Grey Kangaroo
1,1990,-37.70289,148.85201,Eastern Grey Kangaroo
1,1990,-37.70208,148.84632,Eastern Grey Kangaroo
1,1967,-37.65678,148.82626,Eastern Grey Kangaroo
1,1979,-37.24012,148.75958,Eastern Grey Kangaroo
1,1990,-37.80462,148.74096,Eastern Grey Kangaroo
1,1990,-37.80126,148.72385,Eastern Grey Kangaroo
1,1990,-37.73653,148.71327,Eastern Grey Kangaroo
1,1990,-37.73653,148.71327,Eastern Grey Kangaroo
1,1992,-37.33369,148.71197,Eastern Grey Kangaroo
1,1979,-37.37345,148.70959,Eastern Grey Kangaroo
1,1989,-37.31948,148.69698,Eastern Grey Kangaroo
1,1990,-37.19443,148.68066,Eastern Grey Kangaroo
1,1979,-37.37345,148.67625,Eastern Grey Kangaroo
1,2023,-37.2321,148.66858,Eastern Grey Kangaroo
1,2020,-37.33084,148.6307,Eastern Grey Kangaroo
1,1990,-37.79824,148.61929,Eastern Grey Kangaroo
1,1979,-37.75679,148.6096,Eastern Grey Kangaroo
1,1979,-37.04012,148.55958,Eastern Grey Kangaroo
1,2022,-37.68562,148.54831,Eastern Grey Kangaroo
1,2022,-37.68204,148.54821,Eastern Grey Kangaroo
1,2022,-37.68129,148.54751,Eastern Grey Kangaroo
1,2021,-37.68696,148.54305,Eastern Grey Kangaroo
1,1979,-37.04012,148.54292,Eastern Grey Kangaroo
1,2021,-37.68626,148.54215,Eastern Grey Kangaroo
1,1984,-37.08751,148.52303,Eastern Grey Kangaroo
1,2023,-37.67002,148.5002,Eastern Grey Kangaroo
1,1978,-37.72346,148.47626,Eastern Grey Kangaroo
1,1978,-37.72346,148.47626,Eastern Grey Kangaroo
1,1979,-37.10679,148.44292,Eastern Grey Kangaroo
1,1993,-37.78166,148.43838,Eastern Grey Kangaroo
1,2007,-37.75865,148.43335,Eastern Grey Kangaroo
1,2023,-37.64602,148.41038,Eastern Grey Kangaroo
1,1996,-37.09893,148.40061,Eastern Grey Kangaroo
1,2003,-36.92956,148.39301,Eastern Grey Kangaroo
1,1979,-37.39012,148.39293,Eastern Grey Kangaroo
1,2023,-36.96917,148.38838,Eastern Grey Kangaroo
1,1996,-37.09457,148.38815,Eastern Grey Kangaroo
1,1996,-37.09457,148.38815,Eastern Grey Kangaroo
1,1996,-37.09457,148.38815,Eastern Grey Kangaroo
1,1996,-37.09458,148.38703,Eastern Grey Kangaroo
1,1996,-37.09458,148.38703,Eastern Grey Kangaroo
1,1996,-37.09458,148.38703,Eastern Grey Kangaroo
1,2023,-36.94402,148.38685,Eastern Grey Kangaroo
1,1996,-37.09461,148.38478,Eastern Grey Kangaroo
1,1995,-37.11355,148.384,Eastern Grey Kangaroo
1,2022,-36.9564,148.38298,Eastern Grey Kangaroo
1,2023,-37.07673,148.38203,Eastern Grey Kangaroo
1,1975,-37.74012,148.37627,Eastern Grey Kangaroo
1,1979,-36.87345,148.37625,Eastern Grey Kangaroo
1,1996,-37.12281,148.36278,Eastern Grey Kangaroo
1,1993,-37.75013,148.36172,Eastern Grey Kangaroo
1,2023,-36.95131,148.35408,Eastern Grey Kangaroo
1,1977,-37.39012,148.34293,Eastern Grey Kangaroo
1,1992,-37.77838,148.33498,Eastern Grey Kangaroo
1,1979,-37.60679,148.32626,Eastern Grey Kangaroo
1,2000,-37.10465,148.29381,Eastern Grey Kangaroo
1,1979,-37.75679,148.29293,Eastern Grey Kangaroo
1,1988,-36.95679,148.29292,Eastern Grey Kangaroo
1,1988,-36.96049,148.28799,Eastern Grey Kangaroo
1,2022,-37.3351,148.28506,Eastern Grey Kangaroo
1,2015,-37.7834,148.27907,Eastern Grey Kangaroo
1,1979,-37.65679,148.27627,Eastern Grey Kangaroo
1,1993,-37.76488,148.25073,Eastern Grey Kangaroo
1,1993,-37.77394,148.24634,Eastern Grey Kangaroo
1,1977,-37.47346,148.24293,Eastern Grey Kangaroo
1,1999,-36.96551,148.23977,Eastern Grey Kangaroo
1,1979,-37.75679,148.22627,Eastern Grey Kangaroo
1,2003,-36.79081,148.2235,Eastern Grey Kangaroo
1,2002,-36.92796,148.20997,Eastern Grey Kangaroo
1,1992,-37.82133,148.19601,Eastern Grey Kangaroo
1,2012,-37.6919,148.19578,Eastern Grey Kangaroo
1,1986,-37.75679,148.19294,Eastern Grey Kangaroo
1,1979,-37.50679,148.19293,Eastern Grey Kangaroo
1,1979,-37.50679,148.19293,Eastern Grey Kangaroo
1,2001,-37.77819,148.18396,Eastern Grey Kangaroo
1,1992,-37.81606,148.18229,Eastern Grey Kangaroo
1,1992,-37.81878,148.18006,Eastern Grey Kangaroo
1,1992,-37.81698,148.18003,Eastern Grey Kangaroo
1,1996,-36.79673,148.17316,Eastern Grey Kangaroo
1,1996,-36.79673,148.17316,Eastern Grey Kangaroo
1,1979,-37.75679,148.1596,Eastern Grey Kangaroo
1,1977,-37.74013,148.1596,Eastern Grey Kangaroo
1,1977,-37.74013,148.1596,Eastern Grey Kangaroo
1,1992,-37.82175,148.15398,Eastern Grey Kangaroo
1,1993,-37.74694,148.15395,Eastern Grey Kangaroo
1,1992,-37.82356,148.15287,Eastern Grey Kangaroo
1,1992,-37.82266,148.15285,Eastern Grey Kangaroo
1,1993,-37.75508,148.15067,Eastern Grey Kangaroo
1,1974,-37.57346,148.14293,Eastern Grey Kangaroo
1,1986,-36.99012,148.14292,Eastern Grey Kangaroo
1,1992,-37.83538,148.14169,Eastern Grey Kangaroo
1,1992,-37.80206,148.1389,Eastern Grey Kangaroo
1,1977,-37.62346,148.12627,Eastern Grey Kangaroo
1,1973,-37.55679,148.12627,Eastern Grey Kangaroo
1,1986,-36.97346,148.12626,Eastern Grey Kangaroo
1,1992,-37.84196,148.11338,Eastern Grey Kangaroo
1,1967,-37.74013,148.1096,Eastern Grey Kangaroo
1,1974,-36.90679,148.10959,Eastern Grey Kangaroo
1,1977,-37.59013,148.09293,Eastern Grey Kangaroo
1,2000,-36.89578,148.08938,Eastern Grey Kangaroo
1,2023,-36.79021,148.08855,Eastern Grey Kangaroo
1,1998,-37.37712,148.0884,Eastern Grey Kangaroo
1,1975,-37.80679,148.05961,Eastern Grey Kangaroo
1,1998,-37.00883,148.04716,Eastern Grey Kangaroo
1,1979,-37.79013,148.04294,Eastern Grey Kangaroo
1,1981,-37.70679,148.04294,Eastern Grey Kangaroo
1,1977,-37.69013,148.04294,Eastern Grey Kangaroo
1,1977,-37.37346,148.04293,Eastern Grey Kangaroo
1,2017,-37.48624,148.03154,Eastern Grey Kangaroo
1,2008,-37.85958,148.00501,Eastern Grey Kangaroo
1,2017,-37.42146,148.00322,Eastern Grey Kangaroo
1,1993,-37.19769,147.99342,Eastern Grey Kangaroo
1,2023,-36.27108,147.98816,Eastern Grey Kangaroo
1,1998,-36.89765,147.97829,Eastern Grey Kangaroo
1,1996,-37.31591,147.97579,Eastern Grey Kangaroo
1,1977,-37.12346,147.9596,Eastern Grey Kangaroo
1,1982,-36.12189,147.92524,Eastern Grey Kangaroo
1,1994,-36.34458,147.92341,Eastern Grey Kangaroo
1,1997,-36.12745,147.9053,Eastern Grey Kangaroo
1,1987,-37.82346,147.89294,Eastern Grey Kangaroo
1,1971,-37.7568,147.89294,Eastern Grey Kangaroo
1,1982,-36.14205,147.88213,Eastern Grey Kangaroo
1,1975,-37.74013,147.87627,Eastern Grey Kangaroo
1,1990,-36.0962,147.86495,Eastern Grey Kangaroo
1,1994,-36.28555,147.86147,Eastern Grey Kangaroo
1,1977,-37.05679,147.84293,Eastern Grey Kangaroo
1,1977,-36.99013,147.84293,Eastern Grey Kangaroo
1,2003,-36.89166,147.81661,Eastern Grey Kangaroo
1,1990,-36.91157,147.80447,Eastern Grey Kangaroo
1,1998,-36.92156,147.79335,Eastern Grey Kangaroo
1,1981,-37.45679,147.79294,Eastern Grey Kangaroo
1,2000,-36.00565,147.79184,Eastern Grey Kangaroo
1,1996,-37.17579,147.78924,Eastern Grey Kangaroo
1,1982,-36.24368,147.78756,Eastern Grey Kangaroo
1,1993,-36.07881,147.77036,Eastern Grey Kangaroo
1,1985,-36.78381,147.76727,Eastern Grey Kangaroo
1,1988,-37.9068,147.74295,Eastern Grey Kangaroo
1,1977,-37.04013,147.74293,Eastern Grey Kangaroo
1,1973,-37.97346,147.72628,Eastern Grey Kangaroo
1,1973,-37.97346,147.72628,Eastern Grey Kangaroo
1,1973,-37.97346,147.72628,Eastern Grey Kangaroo
1,2006,-37.74499,147.72165,Eastern Grey Kangaroo
1,1990,-37.97485,147.71347,Eastern Grey Kangaroo
1,2021,-36.13583,147.70823,Eastern Grey Kangaroo
1,1982,-36.18739,147.70692,Eastern Grey Kangaroo
