occurrenceID,catalogNumber,individualCount,year,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,vernacularName,species
3792349,3792349,1,1983,-36.92067,146.20806,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3815353,3815353,1,1989,-37.23345,146.20705,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5352350,5352350,1,1995,-36.26526,146.20359,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5353881,5353881,1,1996,-36.26526,146.20359,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792347,3792347,1,1983,-36.91971,146.19909,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792344,3792344,1,1983,-36.9224,146.19793,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3791774,3791774,1,1983,-36.94494,146.1977,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5353058,5353058,1,1995,-36.33193,146.19735,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12927122,12927122,1,2023,-36.24875,146.19496,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4264296,4264296,1,1992,-36.27347,146.19294,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331078,4331078,1,1982,-36.24014,146.19294,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4339982,4339982,1,1986,-36.20681,146.19294,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8586877,8586877,1,2017,-36.2231,146.18775,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6918024,6918024,1,2015,-36.2053,146.18707,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3794044,3794044,1,1982,-36.32645,146.18626,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5587370,5587370,1,2005,-36.28854,146.17997,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331113,4331113,1,1982,-36.22347,146.17627,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3969087,3969087,1,1975,-36.27046,146.17237,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793986,3793986,1,1983,-36.75001,146.16613,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8586874,8586874,1,2017,-36.2231,146.16539,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793284,3793284,1,1983,-36.73468,146.16517,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6918007,6918007,1,2015,-36.2048,146.16503,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793281,3793281,1,1983,-36.70401,146.16327,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5722652,5722652,1,2011,-36.55749,146.15759,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793277,3793277,1,1983,-36.74092,146.15502,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5663751,5663751,1,2008,-36.54962,146.14914,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6168064,6168064,1,2011,-38.2042,146.14865,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6168147,6168147,1,2011,-38.2042,146.14865,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6168094,6168094,1,2011,-38.2042,146.14865,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3791742,3791742,1,1983,-36.65972,146.14584,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3808678,3808678,1,1983,-36.90581,146.14535,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6917988,6917988,1,2015,-36.2046,146.14524,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4342708,4342708,1,1977,-38.70682,146.14298,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331084,4331084,1,1982,-36.20681,146.14294,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8586862,8586862,1,2017,-36.2407,146.14279,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6918000,6918000,1,2015,-36.2235,146.14237,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8586854,8586854,1,2017,-36.2235,146.14237,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3969084,3969084,1,1967,-37.25281,146.13919,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793272,3793272,1,1983,-36.66147,146.13911,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4408332,4408332,1,1993,-38.71554,146.13573,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331169,4331169,1,1982,-38.04015,146.12631,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792976,3792976,1,1983,-36.94892,146.12353,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786279,12786279,1,2019,-38.06668,146.1114,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786283,12786283,1,2019,-38.06668,146.1114,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786274,12786274,1,2019,-38.06668,146.1114,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4342704,4342704,1,1977,-38.77349,146.10965,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4339983,4339983,1,1986,-36.24014,146.10961,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786443,12786443,1,2019,-38.06789,146.1094,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786485,12786485,1,2019,-38.06838,146.1093,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786520,12786520,1,2019,-38.06887,146.10919,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786525,12786525,1,2019,-38.06887,146.10919,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786515,12786515,1,2019,-38.06887,146.10919,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786517,12786517,1,2019,-38.06887,146.10919,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786506,12786506,1,2019,-38.06887,146.10919,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786526,12786526,1,2019,-38.06887,146.10919,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5673215,5673215,1,2003,-36.23561,146.10916,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786588,12786588,1,2019,-38.06426,146.10557,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4408344,4408344,1,1993,-38.20607,146.09725,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12786547,12786547,1,2019,-38.06288,146.09546,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4061752,4061752,1,1963,-37.05681,146.09296,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331176,4331176,1,1983,-36.24014,146.09294,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5649677,5649677,1,2007,-36.3805,146.0872,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5650086,5650086,1,2007,-36.3805,146.0872,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5649722,5649722,1,2007,-36.3805,146.0872,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5649771,5649771,1,2007,-36.3805,146.0872,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5693508,5693508,1,2008,-36.3805,146.0872,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5694192,5694192,1,2008,-36.3805,146.0872,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5694233,5694233,1,2008,-36.3805,146.0872,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5717930,5717930,1,2009,-36.3805,146.0872,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5716789,5716789,1,2009,-36.3805,146.0872,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5716070,5716070,1,2009,-36.3805,146.0872,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5719040,5719040,1,2009,-36.38047,146.08716,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4541056,4541056,1,1998,-36.91888,146.08458,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6516034,6516034,1,2012,-36.8663,146.07929,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793251,3793251,1,1983,-36.92784,146.07774,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4540763,4540763,1,1998,-36.82868,146.07669,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6516061,6516061,1,2012,-36.829,146.07352,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6616098,6616098,1,2013,-36.9359,146.07002,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6616082,6616082,1,2013,-36.9327,146.06985,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792216,3792216,1,1983,-36.93859,146.06862,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4643366,4643366,1,1973,-36.85563,146.06515,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6515952,6515952,1,2012,-36.8246,146.06339,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4408654,4408654,1,1994,-38.11472,146.05502,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4244671,4244671,1,1989,-38.62349,146.04298,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4244546,4244546,1,1989,-36.10265,146.03527,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3812523,3812523,1,1982,-36.39558,146.0272,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6155499,6155499,1,2013,-38.80784,146.02025,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4342710,4342710,1,1977,-38.79015,146.00965,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3821283,3821283,1,1989,-37.27248,146.00475,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5737064,5737064,1,2008,-37.19868,145.99953,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4278122,4278122,1,1997,-36.88663,145.99744,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8509713,8509713,1,2016,-38.8865,145.9973,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6149890,6149890,1,2012,-38.84647,145.98398,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3969100,3969100,1,1969,-37.27859,145.98098,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4633523,4633523,1,1988,-36.9991,145.97349,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4278161,4278161,1,1997,-36.58434,145.96224,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4278162,4278162,1,1996,-36.60687,145.96194,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330314,4330314,1,1956,-38.45682,145.95965,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330469,4330469,1,1961,-36.54014,145.95962,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4580632,4580632,1,1991,-36.58702,145.95885,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4593487,4593487,1,1993,-36.58702,145.95885,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4595312,4595312,1,1994,-36.58702,145.95885,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4595314,4595314,1,1994,-36.58702,145.95885,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3786252,3786252,1,1984,-36.60682,145.95523,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3786250,3786250,1,1984,-36.60682,145.95523,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3791543,3791543,1,1984,-36.61944,145.95506,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793181,3793181,1,1984,-36.59869,145.95422,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792879,3792879,1,1983,-36.70146,145.95395,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793164,3793164,1,1984,-36.57794,145.95226,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6951808,6951808,1,2015,-38.7853,145.95194,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3786232,3786232,1,1984,-36.62389,145.94941,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3786243,3786243,1,1984,-36.62389,145.94941,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3969094,3969094,1,1979,-36.44899,145.94731,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793138,3793138,1,1984,-36.57789,145.94668,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4349338,4349338,1,1983,-36.61215,145.94621,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792863,3792863,1,1984,-36.60222,145.94523,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6146812,6146812,1,2012,-38.7328,145.94467,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6146826,6146826,1,2012,-38.77285,145.94426,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3912262,3912262,1,1990,-36.61573,145.94392,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4592061,4592061,1,1991,-36.61573,145.94392,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792832,3792832,1,1984,-36.61662,145.94279,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792836,3792836,1,1984,-36.61662,145.94279,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3786216,3786216,1,1984,-36.60848,145.93955,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5715337,5715337,1,2009,-37.22761,145.93824,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4234660,4234660,1,2003,-37.2223,145.9344,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4279406,4279406,1,1997,-36.14684,145.93135,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6167966,6167966,1,2010,-38.137,145.92801,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4272226,4272226,1,1995,-36.46501,145.92477,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793063,3793063,1,1984,-36.60833,145.92278,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5572423,5572423,1,2004,-36.59569,145.92072,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4234534,4234534,1,2004,-37.21764,145.91756,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6167924,6167924,1,2010,-38.1433,145.916,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793030,3793030,1,1984,-36.61638,145.91596,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4245458,4245458,1,1990,-36.57488,145.91207,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12926263,12926263,1,2023,-36.81479,145.91196,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6951921,6951921,1,2015,-38.7989,145.91194,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3793874,3793874,1,1983,-36.78942,145.91129,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3817588,3817588,1,1989,-37.25809,145.9057,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3926267,3926267,1,1991,-36.90562,145.9029,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3791999,3791999,1,1983,-36.79384,145.90226,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3791980,3791980,1,1983,-36.94075,145.90015,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4645230,4645230,1,1968,-38.35036,145.89747,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3791963,3791963,1,1983,-36.88212,145.89538,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290415,4290415,1,2002,-36.67203,145.88944,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3791955,3791955,1,1983,-36.88655,145.88746,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3791951,3791951,1,1983,-36.76844,145.88469,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792802,3792802,1,1983,-36.73598,145.88404,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4009727,4009727,1,1996,-37.1416,145.88261,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330553,4330553,1,1968,-37.04015,145.87629,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6167794,6167794,1,2010,-38.1419,145.86841,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4009535,4009535,1,1996,-37.17926,145.86178,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5673036,5673036,1,2006,-36.6319,145.8552,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6167847,6167847,1,2010,-38.1574,145.85305,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792923,3792923,1,1983,-36.69691,145.85214,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12925993,12925993,1,2022,-37.16776,145.85175,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792155,3792155,1,1983,-36.91496,145.84215,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792921,3792921,1,1983,-36.69141,145.84215,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5671885,5671885,1,2003,-36.63627,145.84171,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5671859,5671859,1,2003,-36.64168,145.84163,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6167764,6167764,1,2010,-38.1358,145.83979,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9605935,9605935,1,2017,-37.1118,145.83874,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4009518,4009518,1,1996,-37.16549,145.83608,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792913,3792913,1,1983,-36.69133,145.83432,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970962,3970962,1,1968,-37.16898,145.82477,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970956,3970956,1,1971,-37.16898,145.82477,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792906,3792906,1,1983,-36.6831,145.82213,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4633472,4633472,1,1991,-37.0274,145.81796,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3821358,3821358,1,1989,-37.32027,145.81113,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8936165,8936165,1,2018,-36.61005,145.80275,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12925848,12925848,1,2022,-37.32867,145.80061,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792138,3792138,1,1983,-36.93162,145.79474,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4339965,4339965,1,1985,-37.20682,145.79296,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792890,3792890,1,1983,-36.70888,145.78591,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4244925,4244925,1,1989,-36.49883,145.78473,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6172168,6172168,1,2011,-36.3215,145.7815,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6172171,6172171,1,2012,-36.3215,145.7815,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6501342,6501342,1,2013,-38.6622,145.77829,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6501351,6501351,1,2013,-38.6611,145.77748,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6168027,6168027,1,2010,-38.1123,145.77511,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3812896,3812896,1,1982,-36.5735,145.77015,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9348921,9348921,1,2017,-36.75218,145.76942,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9348944,9348944,1,2017,-36.68752,145.76042,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3994352,3994352,1,1995,-38.029,145.75419,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3792121,3792121,1,1983,-36.94378,145.75075,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9348855,9348855,1,2017,-36.91788,145.7466,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3791573,3791573,1,1983,-36.75894,145.74591,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6172406,6172406,1,2010,-36.3447,145.7451,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4012157,4012157,1,1996,-38.00004,145.74329,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9614399,9614399,1,2019,-36.94777,145.74108,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4639272,4639272,1,1975,-38.04215,145.71978,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6181445,6181445,1,2012,-37.2109,145.7174,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12735742,12735742,1,2022,-37.8681,145.71544,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12544844,12544844,1,2022,-37.8681,145.71544,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12730232,12730232,1,2022,-37.8681,145.71544,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4574195,4574195,1,1991,-36.52872,145.71278,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6181851,6181851,1,2011,-38.3344,145.7124,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6181864,6181864,1,2011,-38.3328,145.71164,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5671719,5671719,1,2003,-37.31085,145.70054,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5671717,5671717,1,2003,-37.31085,145.70054,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9348800,9348800,1,2017,-36.90459,145.69697,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5671761,5671761,1,2003,-37.23417,145.69397,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
10618740,10618740,1,2020,-37.58257,145.68993,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6954216,6954216,1,2016,-38.05443,145.6881,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3829023,3829023,1,1981,-37.98771,145.68656,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5672166,5672166,1,2003,-37.15115,145.68526,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3912401,3912401,1,1990,-36.843,145.68398,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4634316,4634316,1,1990,-36.843,145.68398,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8431248,8431248,1,2015,-38.64544,145.68208,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6954201,6954201,1,2016,-38.05257,145.67944,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4574213,4574213,1,1991,-36.39944,145.67812,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4582047,4582047,1,1991,-36.3994,145.67812,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6954199,6954199,1,2016,-38.05079,145.6772,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9348985,9348985,1,2017,-36.71189,145.67004,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12925583,12925583,1,2022,-37.94767,145.66648,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9613256,9613256,1,2016,-38.06996,145.66129,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6172380,6172380,1,2010,-37.0311,145.6557,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6501222,6501222,1,2013,-38.3121,145.64164,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
